created_at,sum_interaction_count,sum_weighted_sentiment,positive_count,negative_count,null_count,volume_tweets,overall_sentiment,modified,Date,Symbol,Volume,Only_date,VWAP
2020-03-22-21,0,0,0,0,10,10,"",2020-03-22-23,2020-03-22-23,BCH.X,0.0,2020-03-22,209.13
2020-04-03-00,91,101,8,56,9,73,1.10989010989011,2020-04-03-02,2020-04-03-02,BTC.X,59.47708272,2020-04-03,6809.845
2020-04-23-19,19,38,5,0,9,14,2.0,2020-04-23-21,2020-04-23-21,ETH.X,676.8190683,2020-04-23,190.0566666666667
2020-03-24-01,60,120,20,0,0,20,2.0,2020-03-24-03,2020-03-24-03,BCH.X,0.0,2020-03-24,223.64
2020-04-20-00,0,0,0,0,56,56,"",2020-04-20-02,2020-04-20-02,BCH.X,0.0,2020-04-20,235.93999999999997
2020-03-27-04,43,86,43,0,0,43,2.0,2020-03-27-06,2020-03-27-06,BCH.X,0.0,2020-03-27,222.0
2020-04-08-07,4,7,2,1,9,12,1.75,2020-04-08-09,2020-04-08-09,BTC.X,23.3582326,2020-04-08,7306.366666666666
2020-04-05-03,12,20,3,2,33,38,1.6666666666666667,2020-04-05-05,2020-04-05-05,BTC.X,19.42113753,2020-04-05,6803.5233333333335
2020-04-29-21,53,106,14,0,8,22,2.0,2020-04-29-23,2020-04-29-23,ETH.X,397.0195645,2020-04-29,215.475
2020-04-10-19,0,0,0,0,12,12,"",2020-04-10-21,2020-04-10-21,ETH.X,570.588855,2020-04-10,159.62
2020-03-27-11,42,84,11,0,0,11,2.0,2020-03-27-13,2020-03-27-13,LTC.X,744.4735527,2020-03-27,39.60166666666667
2020-04-29-11,11,22,5,0,1,6,2.0,2020-04-29-13,2020-04-29-13,ETH.X,1466.047126,2020-04-29,210.22333333333333
2020-04-28-23,42,81,20,2,3,25,1.9285714285714286,2020-04-29-01,2020-04-29-01,BTC.X,27.07803816,2020-04-29,7763.171666666666
2020-04-21-08,11,22,11,0,27,38,2.0,2020-04-21-10,2020-04-21-10,ETH.X,643.4411653,2020-04-21,170.9333333333333
2020-04-21-00,0,0,0,0,53,53,"",2020-04-21-02,2020-04-21-02,BCH.X,0.0,2020-04-21,219.34
2020-03-25-20,238,238,0,40,3,43,1.0,2020-03-25-22,2020-03-25-22,ETH.X,281.5586521,2020-03-25,135.39333333333335
2020-04-17-14,12,21,3,2,5,10,1.75,2020-04-17-16,2020-04-17-16,BTC.X,105.0757363,2020-04-17,7061.243333333333
2020-04-29-22,66,130,15,2,16,33,1.9696969696969697,2020-04-30-00,2020-04-30-00,BTC.X,146.3490221,2020-04-30,8799.385
2020-04-30-22,0,0,0,0,10,10,"",2020-05-01-00,2020-05-01-00,ETH.X,444.8627581,2020-05-01,208.0683333333333
2020-04-08-11,7,14,7,0,0,7,2.0,2020-04-08-13,2020-04-08-13,ETH.X,699.4930882,2020-04-08,168.54833333333332
2020-04-15-20,61,122,13,0,0,13,2.0,2020-04-15-22,2020-04-15-22,LTC.X,123.5189408,2020-04-15,40.373333333333335
2020-04-16-21,0,0,0,0,10,10,"",2020-04-16-23,2020-04-16-23,BTC.X,447.6361157,2020-04-16,7164.985000000001
2020-04-28-01,5,10,5,0,5,10,2.0,2020-04-28-03,2020-04-28-03,ETH.X,212.2522684,2020-04-28,194.42499999999998
2020-03-27-17,90,180,47,0,18,65,2.0,2020-03-27-19,2020-03-27-19,LTC.X,414.01002,2020-03-27,39.76833333333333
2020-03-30-15,110,220,21,0,12,33,2.0,2020-03-30-17,2020-03-30-17,ETH.X,1310.117479,2020-03-30,133.02833333333334
2020-04-13-04,17,30,4,1,132,137,1.7647058823529411,2020-04-13-06,2020-04-13-06,BTC.X,16.11856636,2020-04-13,6724.43
2020-04-27-22,16,32,8,0,9,17,2.0,2020-04-28-00,2020-04-28-00,LTC.X,326.55727,2020-04-28,44.48499999999999
2020-04-18-15,0,0,0,0,46,46,"",2020-04-18-17,2020-04-18-17,BCH.X,0.0,2020-04-18,235.31000000000003
2020-03-30-03,0,0,0,0,67,67,"",2020-03-30-05,2020-03-30-05,BCH.X,0.0,2020-03-30,210.85
2020-04-11-05,0,0,0,0,29,29,"",2020-04-11-07,2020-04-11-07,LTC.X,179.46881,2020-04-11,42.94
2020-04-23-02,7,7,0,7,21,28,1.0,2020-04-23-04,2020-04-23-04,LTC.X,190.54899,2020-04-23,41.55166666666667
2020-04-27-21,23,46,6,0,0,6,2.0,2020-04-27-23,2020-04-27-23,ETH.X,573.507486,2020-04-27,197.05166666666665
2020-04-21-11,0,0,0,0,12,12,"",2020-04-21-13,2020-04-21-13,ETH.X,380.7388112,2020-04-21,170.67999999999998
2020-04-21-01,21,36,6,3,8,17,1.7142857142857142,2020-04-21-03,2020-04-21-03,BTC.X,31.94746889,2020-04-21,6869.506666666667
2020-04-08-10,0,0,0,0,16,16,"",2020-04-08-12,2020-04-08-12,BCH.X,0.0,2020-04-08,268.01
2020-04-19-04,3,3,0,3,3,6,1.0,2020-04-19-06,2020-04-19-06,BTC.X,25.62695268,2020-04-19,7147.3516666666665
2020-04-07-02,6,12,4,0,6,10,2.0,2020-04-07-04,2020-04-07-04,ETH.X,1234.312371,2020-04-07,170.545
2020-04-24-21,0,0,0,0,2,2,"",2020-04-24-23,2020-04-24-23,ETH.X,222.0559309,2020-04-24,187.37333333333333
2020-04-24-03,104,208,11,0,5,16,2.0,2020-04-24-05,2020-04-24-05,ETH.X,138.2350382,2020-04-24,188.42
2020-04-15-08,0,0,0,0,5,5,"",2020-04-15-10,2020-04-15-10,ETH.X,866.4722225,2020-04-15,158.76
2020-04-25-01,0,0,0,0,1,1,"",2020-04-25-03,2020-04-25-03,ETH.X,367.271456,2020-04-25,187.77499999999998
2020-03-24-21,3,6,1,0,0,1,2.0,2020-03-24-23,2020-03-24-23,BTC.X,154.8691992,2020-03-24,6785.246666666666
2020-04-28-17,0,0,0,0,2,2,"",2020-04-28-19,2020-04-28-19,ETH.X,186.942121,2020-04-28,196.68999999999997
2020-04-08-18,40,40,0,40,24,64,1.0,2020-04-08-20,2020-04-08-20,LTC.X,726.68367,2020-04-08,46.336666666666666
2020-04-20-12,100,177,32,10,108,150,1.77,2020-04-20-14,2020-04-20-14,BTC.X,133.0737379,2020-04-20,7057.099999999999
2020-04-27-16,179,358,25,0,0,25,2.0,2020-04-27-18,2020-04-27-18,BTC.X,61.29399454,2020-04-27,7698.331666666666
2020-03-29-02,1132,2264,95,0,0,95,2.0,2020-03-29-04,2020-03-29-04,BTC.X,25.88562579,2020-03-29,6218.545000000001
2020-04-01-15,15,28,5,2,12,19,1.8666666666666667,2020-04-01-17,2020-04-01-17,BTC.X,63.19785418,2020-04-01,6203.696666666667
2020-04-14-13,65,127,42,2,83,127,1.9538461538461538,2020-04-14-15,2020-04-14-15,BTC.X,57.69216017,2020-04-14,6920.878333333334
2020-04-20-21,0,0,0,0,54,54,"",2020-04-20-23,2020-04-20-23,BCH.X,0.0,2020-04-20,219.34
2020-04-14-14,308,616,57,0,0,57,2.0,2020-04-14-16,2020-04-14-16,BTC.X,78.38388676,2020-04-14,6943.009999999999
2020-04-10-00,0,0,0,0,27,27,"",2020-04-10-02,2020-04-10-02,BCH.X,0.0,2020-04-10,268.01
2020-03-28-13,1,2,1,0,14,15,2.0,2020-03-28-15,2020-03-28-15,BTC.X,25.45415174,2020-03-28,6257.6449999999995
2020-05-01-22,152,304,9,0,0,9,2.0,2020-05-02-00,2020-05-02-00,ETH.X,41.342262,2020-05-02,212.08166666666668
2020-03-25-04,0,0,0,0,2,2,"",2020-03-25-06,2020-03-25-06,ETH.X,1408.647615,2020-03-25,138.96833333333333
2020-04-11-01,20,38,9,1,8,18,1.9,2020-04-11-03,2020-04-11-03,BTC.X,19.91114948,2020-04-11,6921.558333333334
2020-04-22-22,98,175,7,7,0,14,1.7857142857142858,2020-04-23-00,2020-04-23-00,LTC.X,223.53969,2020-04-23,41.81666666666667
2020-04-30-03,528,1034,59,10,148,217,1.9583333333333333,2020-04-30-05,2020-04-30-05,LTC.X,505.7096,2020-04-30,50.370000000000005
2020-04-10-17,19,33,3,3,45,51,1.736842105263158,2020-04-10-19,2020-04-10-19,BTC.X,165.893529,2020-04-10,6927.446666666666
2020-04-29-17,19,37,5,1,5,11,1.9473684210526316,2020-04-29-19,2020-04-29-19,ETH.X,340.1345417,2020-04-29,215.78333333333333
2020-04-17-21,2,4,2,0,3,5,2.0,2020-04-17-23,2020-04-17-23,ETH.X,2392.479605,2020-04-17,172.035
2020-04-28-12,49,97,12,1,0,13,1.9795918367346939,2020-04-28-14,2020-04-28-14,BTC.X,119.0245617,2020-04-28,7729.849999999999
2020-03-28-16,0,0,0,0,9,9,"",2020-03-28-18,2020-03-28-18,ETH.X,1357.790006,2020-03-28,126.98833333333334
2020-03-19-13,0,0,0,0,2,2,"",2020-03-19-15,2020-03-19-15,BCH.X,0.0,2020-03-19,175.16
2020-04-11-22,0,0,0,0,49,49,"",2020-04-12-00,2020-04-12-00,ETH.X,377.7559016,2020-04-12,158.73666666666665
2020-04-16-13,6,12,3,0,62,65,2.0,2020-04-16-15,2020-04-16-15,BTC.X,536.6030826,2020-04-16,7046.95
2020-04-06-13,0,0,0,0,14,14,"",2020-04-06-15,2020-04-06-15,BCH.X,0.0,2020-04-06,241.38
2020-05-01-09,117,234,40,0,6,46,2.0,2020-05-01-11,2020-05-01-11,ETH.X,1245.455142,2020-05-01,215.52166666666668
2020-05-01-17,97,194,34,0,0,34,2.0,2020-05-01-19,2020-05-01-19,ETH.X,208.035359,2020-05-01,209.91500000000005
2020-04-26-20,0,0,0,0,12,12,"",2020-04-26-22,2020-04-26-22,LTC.X,327.07572,2020-04-26,44.38166666666666
2020-04-12-16,164,328,23,0,25,48,2.0,2020-04-12-18,2020-04-12-18,BTC.X,66.11934089,2020-04-12,7124.631666666667
2020-04-21-06,0,0,0,0,19,19,"",2020-04-21-08,2020-04-21-08,ETH.X,1256.653358,2020-04-21,172.96833333333333
2020-04-21-07,19,19,0,7,0,7,1.0,2020-04-21-09,2020-04-21-09,ETH.X,2661.484155,2020-04-21,171.545
2020-05-01-06,11,22,6,0,6,12,2.0,2020-05-01-08,2020-05-01-08,ETH.X,570.1859248,2020-05-01,213.06500000000003
2020-03-24-16,1,2,1,0,1,2,2.0,2020-03-24-18,2020-03-24-18,ETH.X,2566.300639,2020-03-24,137.04166666666669
2020-04-11-08,6,6,0,2,7,9,1.0,2020-04-11-10,2020-04-11-10,BTC.X,5.79812114,2020-04-11,6868.97
2020-04-08-22,0,0,0,0,14,14,"",2020-04-09-00,2020-04-09-00,BCH.X,0.0,2020-04-09,268.01
2020-03-26-06,0,0,0,0,1,1,"",2020-03-26-08,2020-03-26-08,BTC.X,13.79885975,2020-03-26,6622.7266666666665
2020-04-13-02,47,69,6,4,121,131,1.4680851063829787,2020-04-13-04,2020-04-13-04,BTC.X,39.91682821,2020-04-13,6694.646666666667
2020-04-13-11,65,83,4,47,0,51,1.2769230769230768,2020-04-13-13,2020-04-13-13,BTC.X,336.677133,2020-04-13,6687.451666666667
2020-04-25-05,0,0,0,0,37,37,"",2020-04-25-07,2020-04-25-07,LTC.X,147.22233,2020-04-25,45.18166666666667
2020-04-30-12,201,402,39,0,8,47,2.0,2020-04-30-14,2020-04-30-14,ETH.X,1614.227574,2020-04-30,211.79166666666666
2020-03-30-13,0,0,0,0,67,67,"",2020-03-30-15,2020-03-30-15,BCH.X,0.0,2020-03-30,210.85
2020-03-30-05,30,60,15,0,0,15,2.0,2020-03-30-07,2020-03-30-07,LTC.X,458.12013,2020-03-30,38.56166666666667
2020-04-25-21,77,154,16,0,0,16,2.0,2020-04-25-23,2020-04-25-23,LTC.X,146.50247,2020-04-25,44.35166666666667
2020-05-01-12,12,24,12,0,12,24,2.0,2020-05-01-14,2020-05-01-14,LTC.X,69.19702,2020-05-01,47.185
2020-04-03-16,62,111,24,13,0,37,1.7903225806451613,2020-04-03-18,2020-04-03-18,ETH.X,473.7984381,2020-04-03,141.17
2020-04-01-09,0,0,0,0,21,21,"",2020-04-01-11,2020-04-01-11,BCH.X,0.0,2020-04-01,210.85
2020-04-05-13,21,39,8,1,8,17,1.8571428571428572,2020-04-05-15,2020-04-05-15,BTC.X,9.0384641,2020-04-05,6790.341666666667
2020-04-10-23,0,0,0,0,27,27,"",2020-04-11-01,2020-04-11-01,BCH.X,0.0,2020-04-11,241.0
2020-04-29-04,0,0,0,0,26,26,"",2020-04-29-06,2020-04-29-06,ETH.X,4924.559924,2020-04-29,203.50833333333333
2020-04-20-17,35,70,18,0,11,29,2.0,2020-04-20-19,2020-04-20-19,ETH.X,5395.794024,2020-04-20,172.08833333333334
2020-04-20-15,26,44,5,2,6,13,1.6923076923076923,2020-04-20-17,2020-04-20-17,BTC.X,574.7793485,2020-04-20,6990.38
2020-03-30-13,44,83,24,2,70,96,1.8863636363636365,2020-03-30-15,2020-03-30-15,BTC.X,289.855894,2020-03-30,6383.673333333332
2020-04-04-02,0,0,0,0,19,19,"",2020-04-04-04,2020-04-04-04,LTC.X,68.26993,2020-04-04,40.325
2020-04-12-19,492,984,103,0,43,146,2.0,2020-04-12-21,2020-04-12-21,BCH.X,0.0,2020-04-12,235.0
2020-03-29-20,161,319,45,2,5,52,1.9813664596273293,2020-03-29-22,2020-03-29-22,BTC.X,65.92023537,2020-03-29,5915.156666666667
2020-04-24-05,24,24,0,7,0,7,1.0,2020-04-24-07,2020-04-24-07,ETH.X,730.3835134,2020-04-24,189.08
2020-04-14-23,0,0,0,0,10,10,"",2020-04-15-01,2020-04-15-01,ETH.X,3296.603653,2020-04-15,157.72166666666666
2020-03-23-13,0,0,0,0,18,18,"",2020-03-23-15,2020-03-23-15,BCH.X,0.0,2020-03-23,205.21
2020-04-01-18,0,0,0,0,140,140,"",2020-04-01-20,2020-04-01-20,BCH.X,0.0,2020-04-01,210.85
2020-03-29-02,961,1922,77,0,0,77,2.0,2020-03-29-04,2020-03-29-04,BCH.X,0.0,2020-03-29,225.0
2020-04-13-07,12,24,4,0,8,12,2.0,2020-04-13-09,2020-04-13-09,ETH.X,82.61458516,2020-04-13,152.03666666666666
2020-04-21-09,9,18,9,0,6,15,2.0,2020-04-21-11,2020-04-21-11,ETH.X,181.104648,2020-04-21,169.855
2020-04-03-12,200,400,36,0,8,44,2.0,2020-04-03-14,2020-04-03-14,BTC.X,174.9532033,2020-04-03,6821.7266666666665
2020-04-02-20,63,84,21,21,21,63,1.3333333333333333,2020-04-02-22,2020-04-02-22,LTC.X,343.9907,2020-04-02,40.14333333333334
2020-04-17-11,42,79,10,4,0,14,1.880952380952381,2020-04-17-13,2020-04-17-13,ETH.X,1674.432787,2020-04-17,170.42
2020-04-19-12,8,16,8,0,5,13,2.0,2020-04-19-14,2020-04-19-14,ETH.X,1258.856839,2020-04-19,179.77833333333334
2020-04-04-21,375,750,51,0,15,66,2.0,2020-04-04-23,2020-04-04-23,LTC.X,59.5586031,2020-04-04,40.81333333333333
2020-03-31-05,25,47,13,3,9,25,1.88,2020-03-31-07,2020-03-31-07,BTC.X,1.66853021,2020-03-31,6465.69
2020-04-10-06,0,0,0,0,46,46,"",2020-04-10-08,2020-04-10-08,BCH.X,0.0,2020-04-10,241.86
2020-04-29-06,34,68,9,0,6,15,2.0,2020-04-29-08,2020-04-29-08,BTC.X,15.81173564,2020-04-29,7964.756666666667
2020-04-14-19,0,0,0,0,136,136,"",2020-04-14-21,2020-04-14-21,BCH.X,0.0,2020-04-14,222.72
2020-04-14-19,0,0,0,0,70,70,"",2020-04-14-21,2020-04-14-21,LTC.X,146.41144,2020-04-14,41.24333333333333
2020-04-29-13,172,344,25,0,0,25,2.0,2020-04-29-15,2020-04-29-15,LTC.X,284.23691,2020-04-29,47.596666666666664
2020-03-27-00,20,40,10,0,27,37,2.0,2020-03-27-02,2020-03-27-02,ETH.X,406.312431,2020-03-27,139.3
2020-04-11-15,17,24,5,5,38,48,1.411764705882353,2020-04-11-17,2020-04-11-17,BTC.X,80.45484002,2020-04-11,6820.028333333333
2020-04-12-16,179,358,37,0,0,37,2.0,2020-04-12-18,2020-04-12-18,BCH.X,0.0,2020-04-12,235.0
2020-04-23-16,9,9,0,9,9,18,1.0,2020-04-23-18,2020-04-23-18,LTC.X,208.44042,2020-04-23,43.38666666666666
2020-04-11-18,20,20,0,10,11,21,1.0,2020-04-11-20,2020-04-11-20,BCH.X,0.0,2020-04-11,235.0
2020-03-26-13,0,0,0,0,79,79,"",2020-03-26-15,2020-03-26-15,ETH.X,1338.330441,2020-03-26,134.77666666666667
2020-04-07-03,30,52,7,3,6,16,1.7333333333333334,2020-04-07-05,2020-04-07-05,BTC.X,116.6620668,2020-04-07,7273.131666666667
2020-04-06-09,16,32,16,0,0,16,2.0,2020-04-06-11,2020-04-06-11,ETH.X,1280.269158,2020-04-06,153.95166666666668
2020-04-29-01,4,8,1,0,5,6,2.0,2020-04-29-03,2020-04-29-03,BTC.X,23.84248304,2020-04-29,7820.291666666667
2020-04-05-08,0,0,0,0,8,8,"",2020-04-05-10,2020-04-05-10,ETH.X,39.659734,2020-04-05,142.64000000000001
2020-03-27-15,0,0,0,0,5,5,"",2020-03-27-17,2020-03-27-17,ETH.X,880.1781243,2020-03-27,136.40833333333333
2020-04-24-18,4,8,1,0,1,2,2.0,2020-04-24-20,2020-04-24-20,BTC.X,197.8069762,2020-04-24,7542.806666666666
2020-04-04-21,403,806,61,0,20,81,2.0,2020-04-04-23,2020-04-04-23,ETH.X,181.3487195,2020-04-04,144.49666666666667
2020-04-20-02,12,24,8,0,8,16,2.0,2020-04-20-04,2020-04-20-04,ETH.X,345.0408578,2020-04-20,185.10333333333332
2020-04-30-01,250,500,75,0,52,127,2.0,2020-04-30-03,2020-04-30-03,BTC.X,893.0557702,2020-04-30,9116.646666666667
2020-04-07-20,305,610,42,0,36,78,2.0,2020-04-07-22,2020-04-07-22,BTC.X,102.3127966,2020-04-07,7177.384999999999
2020-03-28-14,66,132,24,0,0,24,2.0,2020-03-28-16,2020-03-28-16,ETH.X,416.6390484,2020-03-28,128.72
2020-04-23-04,0,0,0,0,88,88,"",2020-04-23-06,2020-04-23-06,BCH.X,0.0,2020-04-23,239.97
2020-04-19-15,0,0,0,0,17,17,"",2020-04-19-17,2020-04-19-17,LTC.X,647.6525805,2020-04-19,42.76666666666667
2020-04-24-14,34,59,7,4,13,24,1.7352941176470589,2020-04-24-16,2020-04-24-16,BTC.X,70.60464264,2020-04-24,7516.056666666666
2020-04-17-00,154,295,25,9,3,37,1.9155844155844155,2020-04-17-02,2020-04-17-02,BTC.X,79.75083992,2020-04-17,7107.616666666666
2020-04-13-04,5,5,0,5,5,10,1.0,2020-04-13-06,2020-04-13-06,ETH.X,310.35601,2020-04-13,153.17333333333332
2020-03-28-19,47,94,8,0,0,8,2.0,2020-03-28-21,2020-03-28-21,LTC.X,227.990248,2020-03-28,39.083333333333336
2020-04-27-15,24,48,6,0,0,6,2.0,2020-04-27-17,2020-04-27-17,BTC.X,38.66155473,2020-04-27,7674.204999999999
2020-04-29-12,2,4,2,0,3,5,2.0,2020-04-29-14,2020-04-29-14,ETH.X,1266.038723,2020-04-29,209.47333333333333
2020-04-16-11,18,29,3,2,9,14,1.6111111111111112,2020-04-16-13,2020-04-16-13,BTC.X,265.744307,2020-04-16,7053.75
2020-03-27-22,0,0,0,0,58,58,"",2020-03-28-00,2020-03-28-00,BCH.X,0.0,2020-03-28,225.0
2020-04-08-01,0,0,0,0,12,12,"",2020-04-08-03,2020-04-08-03,ETH.X,2235.603069,2020-04-08,170.92666666666665
2020-04-12-17,0,0,0,0,33,33,"",2020-04-12-19,2020-04-12-19,BCH.X,0.0,2020-04-12,235.0
2020-04-19-11,3,6,3,0,0,3,2.0,2020-04-19-13,2020-04-19-13,BCH.X,1.492,2020-04-19,235.13666666666666
2020-03-25-21,33,51,5,8,9,22,1.5454545454545454,2020-03-25-23,2020-03-25-23,BTC.X,66.28995322,2020-03-25,6698.075
2020-05-01-05,17,34,6,0,6,12,2.0,2020-05-01-07,2020-05-01-07,ETH.X,360.3424127,2020-05-01,212.8083333333333
2020-04-25-14,0,0,0,0,16,16,"",2020-04-25-16,2020-04-25-16,BTC.X,67.95951041,2020-04-25,7533.268333333333
2020-04-01-01,70,70,0,18,5,23,1.0,2020-04-01-03,2020-04-01-03,BTC.X,15.94587,2020-04-01,6357.116666666666
2020-04-11-14,5,10,5,0,0,5,2.0,2020-04-11-16,2020-04-11-16,LTC.X,1205.84804,2020-04-11,42.52
2020-04-11-09,0,0,0,0,23,23,"",2020-04-11-11,2020-04-11-11,LTC.X,201.96305,2020-04-11,42.51833333333333
2020-03-20-16,6,12,2,0,0,2,2.0,2020-03-20-18,2020-03-20-18,ETH.X,8347.853618,2020-03-20,136.14
2020-04-16-11,18,36,4,0,8,12,2.0,2020-04-16-13,2020-04-16-13,ETH.X,1255.36346,2020-04-16,171.115
2020-03-22-19,33,66,11,0,0,11,2.0,2020-03-22-21,2020-03-22-21,BTC.X,166.5077435,2020-03-22,6033.719999999998
2020-04-08-18,83,109,9,57,34,100,1.3132530120481927,2020-04-08-20,2020-04-08-20,BTC.X,153.6558112,2020-04-08,7338.836666666667
2020-04-09-21,89,177,22,1,20,43,1.9887640449438202,2020-04-09-23,2020-04-09-23,BTC.X,0.2947483,2020-04-09,7318.555
2020-03-29-14,35,70,35,0,0,35,2.0,2020-03-29-16,2020-03-29-16,LTC.X,1553.233359,2020-03-29,38.43666666666667
2020-04-13-01,0,0,0,0,29,29,"",2020-04-13-03,2020-04-13-03,ETH.X,602.892545,2020-04-13,153.475
2020-03-28-21,20,27,3,8,22,33,1.35,2020-03-28-23,2020-03-28-23,BTC.X,21.44497414,2020-03-28,6247.951666666667
2020-04-12-20,64,126,22,1,22,45,1.96875,2020-04-12-22,2020-04-12-22,BTC.X,210.28073,2020-04-12,7097.986666666667
2020-05-01-11,131,262,19,0,0,19,2.0,2020-05-01-13,2020-05-01-13,BTC.X,208.6007829,2020-05-01,8869.996666666666
2020-04-17-22,10,20,5,0,24,29,2.0,2020-04-18-00,2020-04-18-00,ETH.X,324.8849274,2020-04-18,171.92
2020-04-09-17,38,76,11,0,13,24,2.0,2020-04-09-19,2020-04-09-19,BTC.X,53.18713299,2020-04-09,7271.69
2020-04-11-18,0,0,0,0,9,9,"",2020-04-11-20,2020-04-11-20,LTC.X,570.21048,2020-04-11,41.94
2020-04-26-02,60,120,15,0,0,15,2.0,2020-04-26-04,2020-04-26-04,BTC.X,10.39847159,2020-04-26,7569.8533333333335
2020-04-16-15,39,78,10,0,3,13,2.0,2020-04-16-17,2020-04-16-17,BTC.X,106.4835195,2020-04-16,7017.281666666667
2020-04-15-11,5,10,5,0,4,9,2.0,2020-04-15-13,2020-04-15-13,ETH.X,320.060172,2020-04-15,156.72166666666666
2020-04-23-13,16,32,8,0,0,8,2.0,2020-04-23-15,2020-04-23-15,LTC.X,696.73394,2020-04-23,43.416666666666664
2020-04-17-21,7,13,4,1,7,12,1.8571428571428572,2020-04-17-23,2020-04-17-23,BTC.X,49.22194541,2020-04-17,7084.05
2020-03-31-23,0,0,0,0,16,16,"",2020-04-01-01,2020-04-01-01,ETH.X,763.7155777,2020-04-01,132.07333333333335
2020-04-20-03,116,232,21,0,0,21,2.0,2020-04-20-05,2020-04-20-05,LTC.X,72.84754,2020-04-20,42.974999999999994
2020-04-17-13,59,118,28,0,66,94,2.0,2020-04-17-15,2020-04-17-15,ETH.X,465.0606988,2020-04-17,170.05166666666665
2020-04-03-19,18,18,0,12,0,12,1.0,2020-04-03-21,2020-04-03-21,ETH.X,346.107211,2020-04-03,141.15833333333333
2020-04-09-17,37,74,16,0,6,22,2.0,2020-04-09-19,2020-04-09-19,ETH.X,1016.956785,2020-04-09,169.10000000000002
2020-03-19-07,0,0,0,0,2,2,"",2020-03-19-09,2020-03-19-09,BTC.X,510.2501136,2020-03-19,5521.9766666666665
2020-04-10-12,13,25,7,1,18,26,1.9230769230769231,2020-04-10-14,2020-04-10-14,BTC.X,125.3154287,2020-04-10,6895.511666666665
2020-04-24-17,0,0,0,0,15,15,"",2020-04-24-19,2020-04-24-19,ETH.X,140.6024193,2020-04-24,188.28333333333333
2020-04-06-21,280,560,36,0,2,38,2.0,2020-04-06-23,2020-04-06-23,LTC.X,2424.967079,2020-04-06,44.836666666666666
2020-04-25-19,59,111,11,3,6,20,1.88135593220339,2020-04-25-21,2020-04-25-21,BTC.X,16.883473,2020-04-25,7546.3966666666665
2020-04-03-03,7,14,7,0,4,11,2.0,2020-04-03-05,2020-04-03-05,ETH.X,211.478807,2020-04-03,141.71666666666667
2020-04-26-19,23,46,4,0,12,16,2.0,2020-04-26-21,2020-04-26-21,ETH.X,173.709248,2020-04-26,197.05333333333337
2020-04-23-17,13,26,13,0,2,15,2.0,2020-04-23-19,2020-04-23-19,BTC.X,79.92188773,2020-04-23,7541.563333333333
2020-04-24-16,3,6,3,0,0,3,2.0,2020-04-24-18,2020-04-24-18,ETH.X,247.8912072,2020-04-24,188.53833333333333
2020-04-09-08,7,8,1,3,7,11,1.1428571428571428,2020-04-09-10,2020-04-09-10,BTC.X,13.74646685,2020-04-09,7313.935
2020-04-28-02,0,0,0,0,17,17,"",2020-04-28-04,2020-04-28-04,ETH.X,971.629721,2020-04-28,194.38
2020-04-03-07,0,0,0,0,34,34,"",2020-04-03-09,2020-04-03-09,BCH.X,0.0,2020-04-03,237.94999999999996
2020-04-21-03,22,22,0,22,0,22,1.0,2020-04-21-05,2020-04-21-05,ETH.X,731.7273882,2020-04-21,172.97166666666666
2020-04-03-17,0,0,0,0,34,34,"",2020-04-03-19,2020-04-03-19,ETH.X,219.182733,2020-04-03,142.07833333333335
2020-04-21-13,55,110,7,0,66,73,2.0,2020-04-21-15,2020-04-21-15,ETH.X,1632.518821,2020-04-21,170.81166666666664
2020-04-16-04,0,0,0,0,27,27,"",2020-04-16-06,2020-04-16-06,ETH.X,337.449937,2020-04-16,154.47666666666666
2020-04-01-23,198,396,7,0,7,14,2.0,2020-04-02-01,2020-04-02-01,ETH.X,1167.702392,2020-04-02,136.46666666666667
2020-04-20-05,22,39,9,5,0,14,1.7727272727272727,2020-04-20-07,2020-04-20-07,ETH.X,300.123269,2020-04-20,183.90666666666667
2020-04-26-03,13,26,7,0,3,10,2.0,2020-04-26-05,2020-04-26-05,ETH.X,410.8288582,2020-04-26,193.95000000000002
2020-03-23-11,36,72,9,0,0,9,2.0,2020-03-23-13,2020-03-23-13,BTC.X,1359.255546,2020-03-23,6409.656666666667
2020-04-12-06,0,0,0,0,19,19,"",2020-04-12-08,2020-04-12-08,ETH.X,60.063733,2020-04-12,157.525
2020-05-01-08,0,0,0,0,25,25,"",2020-05-01-10,2020-05-01-10,ETH.X,334.0696388,2020-05-01,214.715
2020-04-25-19,86,172,13,0,0,13,2.0,2020-04-25-21,2020-04-25-21,LTC.X,8.70029,2020-04-25,44.553333333333335
2020-04-09-20,0,0,0,0,9,9,"",2020-04-09-22,2020-04-09-22,BCH.X,0.0,2020-04-09,268.01
2020-04-20-08,0,0,0,0,4,4,"",2020-04-20-10,2020-04-20-10,ETH.X,799.254588,2020-04-20,181.47166666666666
2020-04-01-11,29,58,21,0,0,21,2.0,2020-04-01-13,2020-04-01-13,LTC.X,1191.34914,2020-04-01,37.895
2020-04-16-14,11,22,6,0,22,28,2.0,2020-04-16-16,2020-04-16-16,ETH.X,2271.26397,2020-04-16,172.14000000000001
2020-04-03-02,217,291,28,26,16,70,1.3410138248847927,2020-04-03-04,2020-04-03-04,BTC.X,31.33536344,2020-04-03,6787.746666666666
2020-04-18-18,157,314,49,0,3,52,2.0,2020-04-18-20,2020-04-18-20,ETH.X,243.4570249,2020-04-18,183.23000000000002
